document_id,filename,product_model,block_id,block_type,text,char_count,word_count,token_estimate,page_start,page_end,page_bin,heading_depth,parent_heading_ids,section_path,topic_labels,topic_classification,evidence_shape,table_figure_flag,block_sequence,text_block_sequence,char_start,char_end,text_sha256,question_allowed,review_reason,source_frame_id,duplicate_cluster_id,exact_duplicate_cluster_id,template_duplicate_cluster_id
7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,a88667b7-b299-50cb-9f9c-7ca1197494a0,TEXT_BLOCK,"The following table provides help when you are using the LEDs for troubleshooting.
Table 3. Troubleshooting with LEDs
LED Behavior Action
All LEDs are off when the cable modem is plugged in. • Make sure that the power adapter is securely
connected to your cable modem and a functioning
power outlet.
• Check that you are using the 12 VDC, 1.5 A power
adapter from NETGEAR for this product.
• If the error persists, a hardware problem occurred.
Contact technical support.
All LEDs stay on. • Reset the configuration of the cable modem to its
factory defaults.
• If the error persists, a hardware problem occurred.
Contact technical support
The Ethernet LED is off for a port with an Ethernet • Make sure that the Ethernet cable connections are
connection. secure at the cable modem and at the computer,
router, or WiFi router.
• Make sure that power is turned on to the connected
hub or computer.
• Be sure that you are using the correct cable.
The Online LED is off and the cable modem is connected • Make sure that the coaxial cable connections are
to the cable wall jack. secure at the cable modem and at the wall jack.
• Make sure that your Internet service provider
provisioned your cable Internet service. Your ISP can
verify that the signal quality is good enough for cable
modem service.
• Remove any excessive splitters that you installed on
your cable line.
The Power LED lights red. The cable modem is too warm and might overheat. Do
the following:
1. Disconnect the power adapter.
2. Wait a couple of minutes to let the cable modem cool
down.
3. Make sure that the cable modem is placed in a vertical
position.
4. Make sure that the cable modem is placed in a
location with good ventilation.
5. Reconnect the power adapter.",1734,310,434,21,22,P4,2,bc36a877-e4f8-5d1a-8bf4-4786705b0ff4;12f50369-8214-5dde-bdb2-9554e72b62ce,Troubleshooting > Use LEDs to Troubleshoot,,manual_review_pending,table_or_figure_textual,True,47,23,17269,19003,0d49e0dbf5d0bbd3af7ad1e6f1395d5c58ceb6377bb6a0dc55399662ae89876c,True,text-backed table/figure; reviewer must verify,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:a88667b7-b299-50cb-9f9c-7ca1197494a0,,,
7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,85bd9c8e-a264-5649-acbc-73648b7ce861,TEXT_BLOCK,"If you cannot access your cable modem from a computer that is connected to your cable
modem or to a router that is connected your cable modem, check the following:
• If your computer is connected to your cable modem with an Ethernet cable, check
the connection.
• Make sure that Java, JavaScript, or ActiveX is enabled in your browser. If you are
using Internet Explorer, click the **Refresh** button to make sure that the Java applet
is loaded.
• Try quitting the browser and launching it again.
• Make sure that you are using the correct login information. Your cable modem user
name **admin** is lowercase (Caps Lock is off).
• Make sure that your computer’s IP address is on the same subnet as the cable modem.
The IP address of your computer must be in the range of 192.168.100.2 to
192.168.100.254.
If your cable modem does not save changes you made, do the following:
• When entering configuration settings, be sure to click the **Apply** button before
moving to another page, or your changes are lost.
• Click the **Refresh** or **Reload** button in the web browser. It is possible that the changes
occurred, but the web browser is caching the old configuration.",1170,205,293,23,23,P5,2,bc36a877-e4f8-5d1a-8bf4-4786705b0ff4;f0acd1b4-cdf0-58be-a328-257d51ea348e,Troubleshooting > Cannot log in to the cable modem,,manual_review_pending,multi_block_procedure,False,49,24,19004,20174,c7d88940b84daffef473841390cf3c7bfdfe0f719671563d0a18f6493381b87c,True,text-backed candidate; reviewer required,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:85bd9c8e-a264-5649-acbc-73648b7ce861,,,
7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,5127b280-fd0a-571f-ab9a-f66bb57d3f73,TEXT_BLOCK,"If your cable modem cannot access the Internet but the Online LED lights white, make
sure that the cable MAC address or device MAC address of your cable modem is
registered with Internet service provider (see Activate Your Internet Service on page
10).",252,43,63,23,23,P5,2,bc36a877-e4f8-5d1a-8bf4-4786705b0ff4;6638bf95-05ae-5c58-b487-cc05d527b1ab,Troubleshooting > Troubleshoot the cable internet connection,,manual_review_pending,single_block,False,51,25,20175,20427,a54250d7a17678834e53f3e1b6f93d16fd15300d9f7686a88bcb19a2624b98b4,True,text-backed candidate; reviewer required,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:5127b280-fd0a-571f-ab9a-f66bb57d3f73,,,
7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,5623215c-e3d7-5f63-a386-5a1795da0cec,TEXT_BLOCK,"This appendix covers the following topics:
• Factory Settings
• Technical Specifications",88,12,22,24,24,P5,1,665b08cf-af46-5207-94be-f1a63d358298,Supplemental Information,,manual_review_pending,multi_block_procedure,False,53,26,20428,20516,f3bd1b52479dc0b6ecac7e7417c2d47a774c8fd685bf1a42ee7d5c5467b26a69,True,text-backed candidate; reviewer required,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:5623215c-e3d7-5f63-a386-5a1795da0cec,,,
7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,aaab89bf-432b-54b0-8b19-e4aba634a9a7,TEXT_BLOCK,"The following table shows the factory default settings for the cable modem.
Table 4. Factory default settings
Feature Default Setting
Cable modem login User login URL http://192.168.100.1
User name (case-sensitive) admin
Login password (case-sensitive) Printed on the product label
Internet connection Cable modem MAC address Use default hardware address
Port speed AutoSensing",377,52,95,25,25,P5,2,665b08cf-af46-5207-94be-f1a63d358298;5efb2827-8535-50aa-80d2-e73318cd720a,Supplemental Information > Factory Settings,,manual_review_pending,table_or_figure_textual,True,55,27,20517,20894,f8d508477a95c28820547650e1a7b7022e9defced33de07a57ed7a840242a426,True,text-backed table/figure; reviewer must verify,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:aaab89bf-432b-54b0-8b19-e4aba634a9a7,,,
7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,88695618-cf2a-5bf0-9a58-da1167d8f0c6,TEXT_BLOCK,"The following table lists the technical specifications for the cable modem.
Table 5. Technical specifications
Feature Specification
Power adapter • Input: 110–120V, 47–60 Hz
• Output: 12 VDC, 1.5 A
Physical specifications • Dimensions: (W X D X H) 6.8 x 3.7 x 8.2 in. (172 x 94 x 208 mm)
• Weight: 1.02 lb (482 g)
Environmental • Operating temperature: 32° to 104°F (0° to 40°C)
• Operating humidity: 90% maximum relative humidity, noncondensing
Interface • Local: one 2.5 Gbps RJ-45 Gigabit Ethernet port
• Internet: Coaxial cable connector DOCSIS 3.1; backward-compatible
with DOCSIS 3.0
Channels • 2 OFDM and 32 SC-QAM bonded downstream
• 2 OFDMA and 8 SC-QAM bonded upstream
Certifications • CableLabs certified for U.S. cable internet services.
• FCC/UL",758,124,190,25,26,P5,2,665b08cf-af46-5207-94be-f1a63d358298;7da7ea54-a795-5e86-813b-2c4cf96f42f5,Supplemental Information > Technical Specifications,,manual_review_pending,table_or_figure_textual,True,57,28,20895,21653,b9c799c102b46f52139fd22876a4182ecc7875f78e1798f1bffff2e394d4fe09,True,text-backed table/figure; reviewer must verify,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:88695618-cf2a-5bf0-9a58-da1167d8f0c6,,,
398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,3420afd2-36f6-58b2-a929-96a4a8c273f8,TEXT_BLOCK,"User Manual
NETGEAR 4G LTE Modem
LM1200
LM1300
**NETGEAR, Inc.**
December 2022 350 E. Plumeria Drive
202-12163-03 San Jose, CA 95134, USA
**Support and Community**
Visit [netgear.com/support](https://www.netgear.com/support/) to get your questions answered and access the latest
downloads.
You can also check out our NETGEAR Community for helpful advice at
[community.netgear.com](https://community.netgear.com/).
**Regulatory and Legal**
Si ce produit est vendu au Canada, vous pouvez accéder à ce document en français
canadien à https://www.netgear.com/support/download/.
(If this product is sold in Canada, you can access this document in Canadian French at
https://www.netgear.com/support/download/.)
For regulatory compliance information including the EU Declaration of Conformity, visit
https://www.netgear.com/about/regulatory/.
See the regulatory compliance document before connecting the power supply.
For NETGEAR’s Privacy Policy, visit https://www.netgear.com/about/privacy-policy.
By using this device, you are agreeing to NETGEAR’s Terms and Conditions at
https://www.netgear.com/about/terms-and-conditions. If you do not agree, return the
device to your place of purchase within your return period.
Do not use this device outdoors.
Applicable to 6 GHz devices only: Only use the device indoors. The operation of 6 GHz
devices is prohibited on oil platforms, cars, trains, boats, and aircraft, except that
operation of this device is permitted in large aircraft while flying above 10,000 feet.
Operation of transmitters in the 5.925-7.125 GHz band is prohibited for control of or
communications with unmanned aircraft systems.
**Trademarks**
Trademarks© NETGEAR, Inc., NETGEAR, and the NETGEAR Logo are trademarks of
NETGEAR, Inc. Any non-NETGEAR trademarks are used for reference purposes only.
**Revision History**
Publication Part Publish Date Comments
Number
202-12163-03 December 2022 We made corrections.
202-12163-02 May 2022 We added multiple sections.
202-12163-01 April 2022 Initial publication.",2018,264,505,1,2,P1,0,,[ROOT],,manual_review_pending,single_block,False,1,0,0,2018,d9f2821cbd1ad58e372c4b59c2f25eb7998089b8a659489eb090ad724ca59d5f,True,text-backed candidate; reviewer required,398c0bb9-3253-4629-a5ed-18f51d9fb36b:3420afd2-36f6-58b2-a929-96a4a8c273f8,,,
398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,08721bd4-8e6b-5632-9f7a-ce7fe27dbf39,TEXT_BLOCK,"This manual is for the following NETGEAR® 4G LTE Modem LM1200 and LM1300 models:
• **LM1200-100NAS**
• **LM1200-200NAS**
• **LM1200-111NAS**
• **LM1200-100EUS**
• **LM1200-100AUS**
• **LM1300-100NAS**
This chapter provides an introduction and hardware overview of the NETGEAR 4G LTE
Modem model LM1200 and model LM1300 and contains the following sections:
• Introduction
• Supported Mobile Broadband Bands
• Package Contents
• Modem Rear Panel
• Install the Nano SIM Card
• Power on Your Modem
• Ensure the Modem Firmware is Up to Date
• Top Panel With Status LEDs
• Back Panel Connectors, Buttons, and Ports
• Position the Modem
• Optional External Antenna
**Note:** For more information about the topics that are covered in this manual, visit the
support website at [netgear.com/support](http://www.netgear.com/support/).
**Note:** Firmware updates with new features and bug fixes are made available from time
to time at [downloadcenter.netgear.com](http://downloadcenter.netgear.com) or over the air. If the features or behavior of
your product does not match what is described in this guide, you might need to update
your firmware.",1135,170,284,6,7,P1,1,ce191596-e4c2-50ad-b682-34b799bcce06,Introduction and Hardware Overview,,manual_review_pending,multi_block_procedure,False,3,1,2019,3154,a04814665c5f6ea84c30364d739f04ba9ac68f2f644f31abdcecd5e867d78f9c,True,text-backed candidate; reviewer required,398c0bb9-3253-4629-a5ed-18f51d9fb36b:08721bd4-8e6b-5632-9f7a-ce7fe27dbf39,,,
398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,38e7df97-d206-5045-992f-f6f94b5d20a0,TEXT_BLOCK,"The Netgear 4G LTE Modem model LM1200 and model LM1300, in this manual referred
to as the *modem*, can provide broadband data services to areas where wired Internet
is not readily available or is difficult, costly, or time-consuming to install. The modem
uses existing 4G LTE mobile networks with automatic fallback to 3G mobile networks
to provide broadband data services.
If you connect a WiFi router to the modem’s Gigabit Ethernet port, the mobile network
connection can provide high-speed Internet access for multiple users and devices in
homes and offices.
Alternatively, you can connect the modem to an existing DSL, cable, or fiber optics
gateway so that the modem can provide a backup Internet connection for your home
or office to achieve continuous connectivity.
Professional installation and configuration are not required. If a SIM card is installed
and activated, by default, the modem automatically searches for and connects to your
network provider’s mobile broadband network.
For information about installing the modem, see the quick start guide that came with
the device, and which you can download from [downloadcenter.netgear.com](http://downloadcenter.netgear.com).
In the unlikely situation that the modem does not automatically connect to your network
provider’s mobile broadband network, you might need to add an access profile name
(APN) profile. For information about adding an APN profile, see View APN Profiles or
Add a Custom APN Profile on page 37.",1478,227,370,8,8,P1,2,ce191596-e4c2-50ad-b682-34b799bcce06;974ab355-5177-59d0-a325-36dec104afc5,Introduction and Hardware Overview > Introduction,,manual_review_pending,single_block,False,5,2,3155,4633,4b528e4493d57a2b9665c199c7157445bb3549d691d2204041d89ff0acd8f44b,True,text-backed candidate; reviewer required,398c0bb9-3253-4629-a5ed-18f51d9fb36b:38e7df97-d206-5045-992f-f6f94b5d20a0,,,
398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,8906d18b-9f42-59e8-80d2-6a61d61889ce,TEXT_BLOCK,"The following table describes the mobile broadband bands that are supported for the
modem.
Table 1. Mobile broadband bands
Model LTE Category 4 3G UMTS 2G GSM
LM1200-100NAS Bands 2, 4, 5, 12, 13, 14, 66, Bands 2, 4 and 5 Not supported
and 71
LM1200-200NAS Bands 2, 4, 5, 12, 13, 14, 66, Bands 2, 4 and 5 Not supported
and 71
LM1200-111NAS Bands 2, 4, 5, 12, 13, 14, 66, Bands 2, 4 and 5 Not supported
and 71
Table 1. Mobile broadband bands (Continued)
Model LTE Category 4 3G UMTS 2G GSM
LM1200-100EUS Bands 1, 3, 7, 8, 20, 28A, 38, 40 Bands 1 and 8 Not supported
and 41
LM1200-100AUS Bands 1, 3, 7, 8, 20, 28A, 38, 40 Bands 1 and 8 Not supported
and 41
LM1300-100NAS Bands 2, 4, 5, 12, 13, 14, 66, Bands 2, 4 and 5 Not supported
and 71",736,149,184,8,9,P1,2,ce191596-e4c2-50ad-b682-34b799bcce06;d13a1e0d-f4aa-5dbc-bc84-7485a209e361,Introduction and Hardware Overview > Supported Mobile Broadband Bands,,manual_review_pending,table_or_figure_textual,True,7,3,4634,5370,1b34f20f5d8e6e9022d1991d4b0bb3ca4c0b55bd6f04dff6dba0fff148881968,True,text-backed table/figure; reviewer must verify,398c0bb9-3253-4629-a5ed-18f51d9fb36b:8906d18b-9f42-59e8-80d2-6a61d61889ce,,,
398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,e9b08921-891c-505e-a99e-2dc216159d13,TEXT_BLOCK,"Your package contains the modem, an Ethernet cable, a USB cable, and a power adapter.
**Note:** The power adapter shown in the illustration may differ for your region.
Figure 1. Package contents",194,32,49,9,9,P1,2,ce191596-e4c2-50ad-b682-34b799bcce06;016f7dd4-39f7-5023-a5f9-a93a9ee51372,Introduction and Hardware Overview > Package Contents,,manual_review_pending,table_or_figure_textual,True,9,4,5371,5565,2fd14eba53a98876dbb91f228f0765e840b6d0146f7dd30c2799cff2fc285536,True,text-backed table/figure; reviewer must verify,398c0bb9-3253-4629-a5ed-18f51d9fb36b:e9b08921-891c-505e-a99e-2dc216159d13,,,
